Raw_Data,ID,Status,Latency,Risk_Level
TXNID:236842 | STATUS:REJECTED | LATENCY:92ms,236842,REJECTED,92,CRITICAL
TXNID:212012 | STATUS:REJECTED | LATENCY:64ms,212012,REJECTED,64,CRITICAL
TXNID:714145 | STATUS:REJECTED | LATENCY:101ms,714145,REJECTED,101,CRITICAL
TXNID:913644 | STATUS:REJECTED | LATENCY:168ms,913644,REJECTED,168,CRITICAL
TXNID:656108 | STATUS:REJECTED | LATENCY:177ms,656108,REJECTED,177,CRITICAL
TXNID:565487 | STATUS:REJECTED | LATENCY:102ms,565487,REJECTED,102,CRITICAL
TXNID:397447 | STATUS:SUCCESS | LATENCY:184ms,397447,SUCCESS,184,CRITICAL
TXNID:447924 | STATUS:REJECTED | LATENCY:68ms,447924,REJECTED,68,CRITICAL
TXNID:843456 | STATUS:REJECTED | LATENCY:155ms,843456,REJECTED,155,CRITICAL
TXNID:14860 | STATUS:PENDING | LATENCY:196ms,14860,PENDING,196,CRITICAL
TXNID:296975 | STATUS:PENDING | LATENCY:182ms,296975,PENDING,182,CRITICAL
TXNID:626885 | STATUS:REJECTED | LATENCY:148ms,626885,REJECTED,148,CRITICAL
TXNID:154569 | STATUS:REJECTED | LATENCY:64ms,154569,REJECTED,64,CRITICAL
TXNID:430194 | STATUS:FAILURE | LATENCY:192ms,430194,FAILURE,192,CRITICAL
TXNID:173201 | STATUS:REJECTED | LATENCY:134ms,173201,REJECTED,134,CRITICAL
TXNID:419146 | STATUS:SUCCESS | LATENCY:185ms,419146,SUCCESS,185,CRITICAL
TXNID:819496 | STATUS:REJECTED | LATENCY:35ms,819496,REJECTED,35,CRITICAL
TXNID:547270 | STATUS:REJECTED | LATENCY:153ms,547270,REJECTED,153,CRITICAL
TXNID:585686 | STATUS:REJECTED | LATENCY:184ms,585686,REJECTED,184,CRITICAL
TXNID:165114 | STATUS:REJECTED | LATENCY:164ms,165114,REJECTED,164,CRITICAL
TXNID:223444 | STATUS:REJECTED | LATENCY:78ms,223444,REJECTED,78,CRITICAL
TXNID:937944 | STATUS:SUCCESS | LATENCY:185ms,937944,SUCCESS,185,CRITICAL
TXNID:240514 | STATUS:SUCCESS | LATENCY:195ms,240514,SUCCESS,195,CRITICAL
TXNID:663212 | STATUS:REJECTED | LATENCY:20ms,663212,REJECTED,20,CRITICAL
TXNID:485669 | STATUS:REJECTED | LATENCY:19ms,485669,REJECTED,19,CRITICAL
TXNID:203787 | STATUS:PENDING | LATENCY:197ms,203787,PENDING,197,CRITICAL
TXNID:828495 | STATUS:REJECTED | LATENCY:23ms,828495,REJECTED,23,CRITICAL
TXNID:854429 | STATUS:REJECTED | LATENCY:158ms,854429,REJECTED,158,CRITICAL
TXNID:654774 | STATUS:REJECTED | LATENCY:49ms,654774,REJECTED,49,CRITICAL
TXNID:129277 | STATUS:REJECTED | LATENCY:65ms,129277,REJECTED,65,CRITICAL
TXNID:237851 | STATUS:REJECTED | LATENCY:190ms,237851,REJECTED,190,CRITICAL
TXNID:420724 | STATUS:REJECTED | LATENCY:3ms,420724,REJECTED,3,CRITICAL
TXNID:606147 | STATUS:REJECTED | LATENCY:70ms,606147,REJECTED,70,CRITICAL
TXNID:134625 | STATUS:REJECTED | LATENCY:154ms,134625,REJECTED,154,CRITICAL
TXNID:444041 | STATUS:REJECTED | LATENCY:163ms,444041,REJECTED,163,CRITICAL
TXNID:322172 | STATUS:REJECTED | LATENCY:25ms,322172,REJECTED,25,CRITICAL
TXNID:478570 | STATUS:REJECTED | LATENCY:176ms,478570,REJECTED,176,CRITICAL
TXNID:229145 | STATUS:REJECTED | LATENCY:41ms,229145,REJECTED,41,CRITICAL
TXNID:707806 | STATUS:REJECTED | LATENCY:178ms,707806,REJECTED,178,CRITICAL
TXNID:568493 | STATUS:REJECTED | LATENCY:1ms,568493,REJECTED,1,CRITICAL
TXNID:291873 | STATUS:SUCCESS | LATENCY:196ms,291873,SUCCESS,196,CRITICAL
TXNID:483662 | STATUS:FAILURE | LATENCY:185ms,483662,FAILURE,185,CRITICAL
TXNID:549715 | STATUS:SUCCESS | LATENCY:182ms,549715,SUCCESS,182,CRITICAL
TXNID:618504 | STATUS:REJECTED | LATENCY:138ms,618504,REJECTED,138,CRITICAL
TXNID:376918 | STATUS:REJECTED | LATENCY:163ms,376918,REJECTED,163,CRITICAL
TXNID:460969 | STATUS:REJECTED | LATENCY:8ms,460969,REJECTED,8,CRITICAL
TXNID:464425 | STATUS:REJECTED | LATENCY:112ms,464425,REJECTED,112,CRITICAL
TXNID:54728 | STATUS:REJECTED | LATENCY:154ms,54728,REJECTED,154,CRITICAL
TXNID:198896 | STATUS:REJECTED | LATENCY:169ms,198896,REJECTED,169,CRITICAL
TXNID:10429 | STATUS:REJECTED | LATENCY:86ms,10429,REJECTED,86,CRITICAL
TXNID:500209 | STATUS:REJECTED | LATENCY:196ms,500209,REJECTED,196,CRITICAL
TXNID:523802 | STATUS:REJECTED | LATENCY:52ms,523802,REJECTED,52,CRITICAL
TXNID:784092 | STATUS:REJECTED | LATENCY:101ms,784092,REJECTED,101,CRITICAL
TXNID:995196 | STATUS:REJECTED | LATENCY:113ms,995196,REJECTED,113,CRITICAL
TXNID:632694 | STATUS:REJECTED | LATENCY:50ms,632694,REJECTED,50,CRITICAL
TXNID:124814 | STATUS:REJECTED | LATENCY:40ms,124814,REJECTED,40,CRITICAL
TXNID:709382 | STATUS:REJECTED | LATENCY:126ms,709382,REJECTED,126,CRITICAL
TXNID:673504 | STATUS:REJECTED | LATENCY:149ms,673504,REJECTED,149,CRITICAL
TXNID:73957 | STATUS:REJECTED | LATENCY:45ms,73957,REJECTED,45,CRITICAL
TXNID:491267 | STATUS:REJECTED | LATENCY:17ms,491267,REJECTED,17,CRITICAL
TXNID:116376 | STATUS:REJECTED | LATENCY:78ms,116376,REJECTED,78,CRITICAL
TXNID:822774 | STATUS:REJECTED | LATENCY:110ms,822774,REJECTED,110,CRITICAL
TXNID:8088 | STATUS:REJECTED | LATENCY:154ms,8088,REJECTED,154,CRITICAL
TXNID:481338 | STATUS:REJECTED | LATENCY:116ms,481338,REJECTED,116,CRITICAL
TXNID:810926 | STATUS:REJECTED | LATENCY:116ms,810926,REJECTED,116,CRITICAL
TXNID:563827 | STATUS:SUCCESS | LATENCY:195ms,563827,SUCCESS,195,CRITICAL
TXNID:677057 | STATUS:REJECTED | LATENCY:158ms,677057,REJECTED,158,CRITICAL
TXNID:589188 | STATUS:REJECTED | LATENCY:96ms,589188,REJECTED,96,CRITICAL
TXNID:973339 | STATUS:REJECTED | LATENCY:95ms,973339,REJECTED,95,CRITICAL
TXNID:659101 | STATUS:REJECTED | LATENCY:82ms,659101,REJECTED,82,CRITICAL
TXNID:683589 | STATUS:FAILURE | LATENCY:184ms,683589,FAILURE,184,CRITICAL
TXNID:82007 | STATUS:FAILURE | LATENCY:195ms,82007,FAILURE,195,CRITICAL
TXNID:14771 | STATUS:REJECTED | LATENCY:58ms,14771,REJECTED,58,CRITICAL
TXNID:370202 | STATUS:REJECTED | LATENCY:159ms,370202,REJECTED,159,CRITICAL
TXNID:718217 | STATUS:REJECTED | LATENCY:84ms,718217,REJECTED,84,CRITICAL
TXNID:377666 | STATUS:PENDING | LATENCY:194ms,377666,PENDING,194,CRITICAL
TXNID:554324 | STATUS:REJECTED | LATENCY:44ms,554324,REJECTED,44,CRITICAL
TXNID:920289 | STATUS:PENDING | LATENCY:197ms,920289,PENDING,197,CRITICAL
TXNID:312169 | STATUS:REJECTED | LATENCY:198ms,312169,REJECTED,198,CRITICAL
TXNID:705830 | STATUS:REJECTED | LATENCY:139ms,705830,REJECTED,139,CRITICAL
TXNID:496479 | STATUS:SUCCESS | LATENCY:195ms,496479,SUCCESS,195,CRITICAL
TXNID:154301 | STATUS:REJECTED | LATENCY:195ms,154301,REJECTED,195,CRITICAL
TXNID:170309 | STATUS:REJECTED | LATENCY:145ms,170309,REJECTED,145,CRITICAL
TXNID:24712 | STATUS:REJECTED | LATENCY:53ms,24712,REJECTED,53,CRITICAL
TXNID:973219 | STATUS:REJECTED | LATENCY:132ms,973219,REJECTED,132,CRITICAL
TXNID:904724 | STATUS:REJECTED | LATENCY:182ms,904724,REJECTED,182,CRITICAL
TXNID:541004 | STATUS:REJECTED | LATENCY:189ms,541004,REJECTED,189,CRITICAL
TXNID:178830 | STATUS:REJECTED | LATENCY:184ms,178830,REJECTED,184,CRITICAL
TXNID:730648 | STATUS:REJECTED | LATENCY:25ms,730648,REJECTED,25,CRITICAL
TXNID:109625 | STATUS:REJECTED | LATENCY:114ms,109625,REJECTED,114,CRITICAL
TXNID:150041 | STATUS:REJECTED | LATENCY:169ms,150041,REJECTED,169,CRITICAL
TXNID:661975 | STATUS:PENDING | LATENCY:183ms,661975,PENDING,183,CRITICAL
TXNID:936514 | STATUS:REJECTED | LATENCY:111ms,936514,REJECTED,111,CRITICAL
TXNID:760363 | STATUS:REJECTED | LATENCY:125ms,760363,REJECTED,125,CRITICAL
TXNID:248710 | STATUS:REJECTED | LATENCY:76ms,248710,REJECTED,76,CRITICAL
TXNID:323400 | STATUS:FAILURE | LATENCY:186ms,323400,FAILURE,186,CRITICAL
TXNID:23791 | STATUS:REJECTED | LATENCY:41ms,23791,REJECTED,41,CRITICAL
TXNID:535599 | STATUS:PENDING | LATENCY:193ms,535599,PENDING,193,CRITICAL
TXNID:84044 | STATUS:REJECTED | LATENCY:131ms,84044,REJECTED,131,CRITICAL
TXNID:911886 | STATUS:REJECTED | LATENCY:124ms,911886,REJECTED,124,CRITICAL
TXNID:436267 | STATUS:REJECTED | LATENCY:34ms,436267,REJECTED,34,CRITICAL
TXNID:639469 | STATUS:REJECTED | LATENCY:152ms,639469,REJECTED,152,CRITICAL
TXNID:950632 | STATUS:REJECTED | LATENCY:73ms,950632,REJECTED,73,CRITICAL
TXNID:465841 | STATUS:REJECTED | LATENCY:75ms,465841,REJECTED,75,CRITICAL
TXNID:959730 | STATUS:REJECTED | LATENCY:35ms,959730,REJECTED,35,CRITICAL
TXNID:706176 | STATUS:SUCCESS | LATENCY:193ms,706176,SUCCESS,193,CRITICAL
TXNID:874796 | STATUS:SUCCESS | LATENCY:191ms,874796,SUCCESS,191,CRITICAL
TXNID:639145 | STATUS:REJECTED | LATENCY:125ms,639145,REJECTED,125,CRITICAL
TXNID:612253 | STATUS:REJECTED | LATENCY:20ms,612253,REJECTED,20,CRITICAL
TXNID:72792 | STATUS:REJECTED | LATENCY:120ms,72792,REJECTED,120,CRITICAL
TXNID:428704 | STATUS:REJECTED | LATENCY:139ms,428704,REJECTED,139,CRITICAL
TXNID:137923 | STATUS:REJECTED | LATENCY:96ms,137923,REJECTED,96,CRITICAL
TXNID:691438 | STATUS:REJECTED | LATENCY:100ms,691438,REJECTED,100,CRITICAL
TXNID:46536 | STATUS:REJECTED | LATENCY:22ms,46536,REJECTED,22,CRITICAL
TXNID:935164 | STATUS:REJECTED | LATENCY:69ms,935164,REJECTED,69,CRITICAL
TXNID:364975 | STATUS:REJECTED | LATENCY:127ms,364975,REJECTED,127,CRITICAL
TXNID:109168 | STATUS:PENDING | LATENCY:183ms,109168,PENDING,183,CRITICAL
TXNID:759851 | STATUS:REJECTED | LATENCY:167ms,759851,REJECTED,167,CRITICAL
TXNID:993758 | STATUS:SUCCESS | LATENCY:191ms,993758,SUCCESS,191,CRITICAL
TXNID:53728 | STATUS:REJECTED | LATENCY:142ms,53728,REJECTED,142,CRITICAL
TXNID:143280 | STATUS:FAILURE | LATENCY:183ms,143280,FAILURE,183,CRITICAL
TXNID:429377 | STATUS:REJECTED | LATENCY:133ms,429377,REJECTED,133,CRITICAL
TXNID:763285 | STATUS:REJECTED | LATENCY:32ms,763285,REJECTED,32,CRITICAL
TXNID:899596 | STATUS:REJECTED | LATENCY:55ms,899596,REJECTED,55,CRITICAL
TXNID:478178 | STATUS:REJECTED | LATENCY:159ms,478178,REJECTED,159,CRITICAL
TXNID:752512 | STATUS:PENDING | LATENCY:194ms,752512,PENDING,194,CRITICAL
TXNID:565622 | STATUS:REJECTED | LATENCY:150ms,565622,REJECTED,150,CRITICAL
TXNID:611047 | STATUS:REJECTED | LATENCY:89ms,611047,REJECTED,89,CRITICAL
TXNID:10436 | STATUS:REJECTED | LATENCY:108ms,10436,REJECTED,108,CRITICAL
TXNID:654493 | STATUS:SUCCESS | LATENCY:187ms,654493,SUCCESS,187,CRITICAL
TXNID:533626 | STATUS:REJECTED | LATENCY:134ms,533626,REJECTED,134,CRITICAL
TXNID:395314 | STATUS:REJECTED | LATENCY:78ms,395314,REJECTED,78,CRITICAL
TXNID:861493 | STATUS:REJECTED | LATENCY:2ms,861493,REJECTED,2,CRITICAL
TXNID:27707 | STATUS:FAILURE | LATENCY:190ms,27707,FAILURE,190,CRITICAL
TXNID:194919 | STATUS:REJECTED | LATENCY:60ms,194919,REJECTED,60,CRITICAL
TXNID:486504 | STATUS:REJECTED | LATENCY:199ms,486504,REJECTED,199,CRITICAL
TXNID:810264 | STATUS:FAILURE | LATENCY:187ms,810264,FAILURE,187,CRITICAL
TXNID:772597 | STATUS:PENDING | LATENCY:188ms,772597,PENDING,188,CRITICAL
TXNID:962582 | STATUS:REJECTED | LATENCY:84ms,962582,REJECTED,84,CRITICAL
TXNID:73615 | STATUS:REJECTED | LATENCY:61ms,73615,REJECTED,61,CRITICAL
TXNID:523384 | STATUS:REJECTED | LATENCY:166ms,523384,REJECTED,166,CRITICAL
TXNID:25330 | STATUS:SUCCESS | LATENCY:184ms,25330,SUCCESS,184,CRITICAL
TXNID:889169 | STATUS:REJECTED | LATENCY:146ms,889169,REJECTED,146,CRITICAL
TXNID:190895 | STATUS:REJECTED | LATENCY:117ms,190895,REJECTED,117,CRITICAL
TXNID:600844 | STATUS:REJECTED | LATENCY:43ms,600844,REJECTED,43,CRITICAL
TXNID:735083 | STATUS:SUCCESS | LATENCY:187ms,735083,SUCCESS,187,CRITICAL
TXNID:212103 | STATUS:REJECTED | LATENCY:18ms,212103,REJECTED,18,CRITICAL
TXNID:657811 | STATUS:REJECTED | LATENCY:163ms,657811,REJECTED,163,CRITICAL
TXNID:210900 | STATUS:REJECTED | LATENCY:159ms,210900,REJECTED,159,CRITICAL
TXNID:694055 | STATUS:REJECTED | LATENCY:83ms,694055,REJECTED,83,CRITICAL
TXNID:928830 | STATUS:REJECTED | LATENCY:110ms,928830,REJECTED,110,CRITICAL
TXNID:394788 | STATUS:FAILURE | LATENCY:182ms,394788,FAILURE,182,CRITICAL
TXNID:597063 | STATUS:REJECTED | LATENCY:124ms,597063,REJECTED,124,CRITICAL
TXNID:217306 | STATUS:FAILURE | LATENCY:181ms,217306,FAILURE,181,CRITICAL
TXNID:606798 | STATUS:REJECTED | LATENCY:35ms,606798,REJECTED,35,CRITICAL
TXNID:30647 | STATUS:REJECTED | LATENCY:159ms,30647,REJECTED,159,CRITICAL
TXNID:116775 | STATUS:REJECTED | LATENCY:179ms,116775,REJECTED,179,CRITICAL
TXNID:607919 | STATUS:REJECTED | LATENCY:86ms,607919,REJECTED,86,CRITICAL
TXNID:177707 | STATUS:REJECTED | LATENCY:6ms,177707,REJECTED,6,CRITICAL
TXNID:529831 | STATUS:REJECTED | LATENCY:136ms,529831,REJECTED,136,CRITICAL
TXNID:578965 | STATUS:SUCCESS | LATENCY:197ms,578965,SUCCESS,197,CRITICAL
TXNID:928490 | STATUS:REJECTED | LATENCY:67ms,928490,REJECTED,67,CRITICAL
TXNID:786885 | STATUS:REJECTED | LATENCY:4ms,786885,REJECTED,4,CRITICAL
TXNID:283251 | STATUS:REJECTED | LATENCY:69ms,283251,REJECTED,69,CRITICAL
TXNID:299387 | STATUS:REJECTED | LATENCY:158ms,299387,REJECTED,158,CRITICAL
TXNID:377107 | STATUS:REJECTED | LATENCY:9ms,377107,REJECTED,9,CRITICAL
TXNID:812407 | STATUS:FAILURE | LATENCY:199ms,812407,FAILURE,199,CRITICAL
TXNID:954121 | STATUS:REJECTED | LATENCY:8ms,954121,REJECTED,8,CRITICAL
TXNID:448186 | STATUS:REJECTED | LATENCY:84ms,448186,REJECTED,84,CRITICAL
TXNID:342555 | STATUS:REJECTED | LATENCY:132ms,342555,REJECTED,132,CRITICAL
TXNID:150972 | STATUS:REJECTED | LATENCY:119ms,150972,REJECTED,119,CRITICAL
TXNID:800873 | STATUS:REJECTED | LATENCY:122ms,800873,REJECTED,122,CRITICAL
TXNID:50119 | STATUS:FAILURE | LATENCY:194ms,50119,FAILURE,194,CRITICAL
TXNID:885976 | STATUS:SUCCESS | LATENCY:192ms,885976,SUCCESS,192,CRITICAL
TXNID:870565 | STATUS:REJECTED | LATENCY:79ms,870565,REJECTED,79,CRITICAL
TXNID:999368 | STATUS:SUCCESS | LATENCY:182ms,999368,SUCCESS,182,CRITICAL
TXNID:772698 | STATUS:REJECTED | LATENCY:116ms,772698,REJECTED,116,CRITICAL
TXNID:553603 | STATUS:FAILURE | LATENCY:191ms,553603,FAILURE,191,CRITICAL
TXNID:79871 | STATUS:REJECTED | LATENCY:54ms,79871,REJECTED,54,CRITICAL
TXNID:56748 | STATUS:REJECTED | LATENCY:119ms,56748,REJECTED,119,CRITICAL
TXNID:704986 | STATUS:REJECTED | LATENCY:151ms,704986,REJECTED,151,CRITICAL
TXNID:734350 | STATUS:REJECTED | LATENCY:32ms,734350,REJECTED,32,CRITICAL
TXNID:638763 | STATUS:REJECTED | LATENCY:97ms,638763,REJECTED,97,CRITICAL
TXNID:821735 | STATUS:REJECTED | LATENCY:196ms,821735,REJECTED,196,CRITICAL
TXNID:618364 | STATUS:REJECTED | LATENCY:92ms,618364,REJECTED,92,CRITICAL
TXNID:305328 | STATUS:REJECTED | LATENCY:124ms,305328,REJECTED,124,CRITICAL
TXNID:852437 | STATUS:REJECTED | LATENCY:192ms,852437,REJECTED,192,CRITICAL
TXNID:264488 | STATUS:PENDING | LATENCY:182ms,264488,PENDING,182,CRITICAL
TXNID:76393 | STATUS:REJECTED | LATENCY:186ms,76393,REJECTED,186,CRITICAL
TXNID:209865 | STATUS:REJECTED | LATENCY:158ms,209865,REJECTED,158,CRITICAL
TXNID:389040 | STATUS:REJECTED | LATENCY:149ms,389040,REJECTED,149,CRITICAL
TXNID:490629 | STATUS:REJECTED | LATENCY:169ms,490629,REJECTED,169,CRITICAL
TXNID:764609 | STATUS:REJECTED | LATENCY:83ms,764609,REJECTED,83,CRITICAL
TXNID:777899 | STATUS:SUCCESS | LATENCY:198ms,777899,SUCCESS,198,CRITICAL
TXNID:161135 | STATUS:REJECTED | LATENCY:3ms,161135,REJECTED,3,CRITICAL
TXNID:342322 | STATUS:REJECTED | LATENCY:0ms,342322,REJECTED,0,CRITICAL
TXNID:768155 | STATUS:REJECTED | LATENCY:80ms,768155,REJECTED,80,CRITICAL
TXNID:204545 | STATUS:REJECTED | LATENCY:87ms,204545,REJECTED,87,CRITICAL
TXNID:739361 | STATUS:REJECTED | LATENCY:106ms,739361,REJECTED,106,CRITICAL
TXNID:33086 | STATUS:PENDING | LATENCY:190ms,33086,PENDING,190,CRITICAL
TXNID:919450 | STATUS:REJECTED | LATENCY:55ms,919450,REJECTED,55,CRITICAL
TXNID:87883 | STATUS:REJECTED | LATENCY:26ms,87883,REJECTED,26,CRITICAL
TXNID:868835 | STATUS:SUCCESS | LATENCY:193ms,868835,SUCCESS,193,CRITICAL
TXNID:371905 | STATUS:REJECTED | LATENCY:114ms,371905,REJECTED,114,CRITICAL
TXNID:7022 | STATUS:REJECTED | LATENCY:18ms,7022,REJECTED,18,CRITICAL
TXNID:741254 | STATUS:REJECTED | LATENCY:182ms,741254,REJECTED,182,CRITICAL
TXNID:158063 | STATUS:REJECTED | LATENCY:196ms,158063,REJECTED,196,CRITICAL
TXNID:384123 | STATUS:REJECTED | LATENCY:10ms,384123,REJECTED,10,CRITICAL
TXNID:477327 | STATUS:REJECTED | LATENCY:7ms,477327,REJECTED,7,CRITICAL
TXNID:790635 | STATUS:REJECTED | LATENCY:45ms,790635,REJECTED,45,CRITICAL
TXNID:668255 | STATUS:REJECTED | LATENCY:57ms,668255,REJECTED,57,CRITICAL
TXNID:369952 | STATUS:REJECTED | LATENCY:163ms,369952,REJECTED,163,CRITICAL
TXNID:233853 | STATUS:REJECTED | LATENCY:9ms,233853,REJECTED,9,CRITICAL
TXNID:309303 | STATUS:REJECTED | LATENCY:140ms,309303,REJECTED,140,CRITICAL
TXNID:621563 | STATUS:REJECTED | LATENCY:181ms,621563,REJECTED,181,CRITICAL
TXNID:170745 | STATUS:REJECTED | LATENCY:34ms,170745,REJECTED,34,CRITICAL
TXNID:375469 | STATUS:FAILURE | LATENCY:198ms,375469,FAILURE,198,CRITICAL
TXNID:408208 | STATUS:REJECTED | LATENCY:155ms,408208,REJECTED,155,CRITICAL
TXNID:763507 | STATUS:REJECTED | LATENCY:192ms,763507,REJECTED,192,CRITICAL
TXNID:506612 | STATUS:REJECTED | LATENCY:97ms,506612,REJECTED,97,CRITICAL
TXNID:901211 | STATUS:REJECTED | LATENCY:27ms,901211,REJECTED,27,CRITICAL
TXNID:283422 | STATUS:FAILURE | LATENCY:192ms,283422,FAILURE,192,CRITICAL
TXNID:292546 | STATUS:REJECTED | LATENCY:71ms,292546,REJECTED,71,CRITICAL
TXNID:195343 | STATUS:REJECTED | LATENCY:2ms,195343,REJECTED,2,CRITICAL
TXNID:691485 | STATUS:REJECTED | LATENCY:163ms,691485,REJECTED,163,CRITICAL
TXNID:202404 | STATUS:PENDING | LATENCY:182ms,202404,PENDING,182,CRITICAL
TXNID:567631 | STATUS:REJECTED | LATENCY:187ms,567631,REJECTED,187,CRITICAL
TXNID:552926 | STATUS:REJECTED | LATENCY:110ms,552926,REJECTED,110,CRITICAL
TXNID:384396 | STATUS:FAILURE | LATENCY:184ms,384396,FAILURE,184,CRITICAL
TXNID:963567 | STATUS:REJECTED | LATENCY:139ms,963567,REJECTED,139,CRITICAL
TXNID:43662 | STATUS:REJECTED | LATENCY:10ms,43662,REJECTED,10,CRITICAL
TXNID:273853 | STATUS:REJECTED | LATENCY:80ms,273853,REJECTED,80,CRITICAL
TXNID:540874 | STATUS:PENDING | LATENCY:197ms,540874,PENDING,197,CRITICAL
TXNID:327940 | STATUS:REJECTED | LATENCY:104ms,327940,REJECTED,104,CRITICAL
TXNID:225968 | STATUS:REJECTED | LATENCY:69ms,225968,REJECTED,69,CRITICAL
TXNID:818801 | STATUS:REJECTED | LATENCY:157ms,818801,REJECTED,157,CRITICAL
TXNID:928384 | STATUS:SUCCESS | LATENCY:194ms,928384,SUCCESS,194,CRITICAL
TXNID:754797 | STATUS:PENDING | LATENCY:181ms,754797,PENDING,181,CRITICAL
TXNID:916362 | STATUS:REJECTED | LATENCY:37ms,916362,REJECTED,37,CRITICAL
TXNID:153884 | STATUS:REJECTED | LATENCY:171ms,153884,REJECTED,171,CRITICAL
TXNID:675756 | STATUS:REJECTED | LATENCY:140ms,675756,REJECTED,140,CRITICAL
TXNID:395154 | STATUS:REJECTED | LATENCY:131ms,395154,REJECTED,131,CRITICAL
TXNID:267161 | STATUS:REJECTED | LATENCY:104ms,267161,REJECTED,104,CRITICAL
TXNID:832099 | STATUS:REJECTED | LATENCY:38ms,832099,REJECTED,38,CRITICAL
TXNID:911228 | STATUS:FAILURE | LATENCY:190ms,911228,FAILURE,190,CRITICAL
TXNID:375687 | STATUS:PENDING | LATENCY:185ms,375687,PENDING,185,CRITICAL
TXNID:536597 | STATUS:REJECTED | LATENCY:46ms,536597,REJECTED,46,CRITICAL
TXNID:636996 | STATUS:REJECTED | LATENCY:85ms,636996,REJECTED,85,CRITICAL
TXNID:662314 | STATUS:REJECTED | LATENCY:84ms,662314,REJECTED,84,CRITICAL
TXNID:167151 | STATUS:PENDING | LATENCY:185ms,167151,PENDING,185,CRITICAL
TXNID:305202 | STATUS:REJECTED | LATENCY:171ms,305202,REJECTED,171,CRITICAL
TXNID:462740 | STATUS:REJECTED | LATENCY:84ms,462740,REJECTED,84,CRITICAL
TXNID:982654 | STATUS:SUCCESS | LATENCY:192ms,982654,SUCCESS,192,CRITICAL
TXNID:635671 | STATUS:REJECTED | LATENCY:168ms,635671,REJECTED,168,CRITICAL
TXNID:339719 | STATUS:REJECTED | LATENCY:135ms,339719,REJECTED,135,CRITICAL
TXNID:593625 | STATUS:REJECTED | LATENCY:25ms,593625,REJECTED,25,CRITICAL
TXNID:693325 | STATUS:FAILURE | LATENCY:189ms,693325,FAILURE,189,CRITICAL
TXNID:900744 | STATUS:REJECTED | LATENCY:36ms,900744,REJECTED,36,CRITICAL
TXNID:513704 | STATUS:REJECTED | LATENCY:8ms,513704,REJECTED,8,CRITICAL
TXNID:290255 | STATUS:REJECTED | LATENCY:80ms,290255,REJECTED,80,CRITICAL
TXNID:552582 | STATUS:REJECTED | LATENCY:41ms,552582,REJECTED,41,CRITICAL
TXNID:487143 | STATUS:SUCCESS | LATENCY:185ms,487143,SUCCESS,185,CRITICAL
TXNID:885670 | STATUS:REJECTED | LATENCY:163ms,885670,REJECTED,163,CRITICAL
TXNID:572425 | STATUS:REJECTED | LATENCY:177ms,572425,REJECTED,177,CRITICAL
TXNID:858854 | STATUS:REJECTED | LATENCY:90ms,858854,REJECTED,90,CRITICAL
TXNID:231500 | STATUS:REJECTED | LATENCY:136ms,231500,REJECTED,136,CRITICAL
TXNID:515403 | STATUS:REJECTED | LATENCY:77ms,515403,REJECTED,77,CRITICAL
TXNID:388210 | STATUS:REJECTED | LATENCY:162ms,388210,REJECTED,162,CRITICAL
TXNID:593402 | STATUS:REJECTED | LATENCY:124ms,593402,REJECTED,124,CRITICAL
TXNID:247421 | STATUS:REJECTED | LATENCY:117ms,247421,REJECTED,117,CRITICAL
TXNID:384384 | STATUS:REJECTED | LATENCY:198ms,384384,REJECTED,198,CRITICAL
TXNID:143110 | STATUS:REJECTED | LATENCY:135ms,143110,REJECTED,135,CRITICAL
TXNID:139298 | STATUS:PENDING | LATENCY:188ms,139298,PENDING,188,CRITICAL
TXNID:621922 | STATUS:REJECTED | LATENCY:197ms,621922,REJECTED,197,CRITICAL
TXNID:894071 | STATUS:REJECTED | LATENCY:49ms,894071,REJECTED,49,CRITICAL
TXNID:989607 | STATUS:REJECTED | LATENCY:146ms,989607,REJECTED,146,CRITICAL
TXNID:378597 | STATUS:REJECTED | LATENCY:84ms,378597,REJECTED,84,CRITICAL
TXNID:721188 | STATUS:REJECTED | LATENCY:29ms,721188,REJECTED,29,CRITICAL
TXNID:399592 | STATUS:REJECTED | LATENCY:190ms,399592,REJECTED,190,CRITICAL
TXNID:401512 | STATUS:REJECTED | LATENCY:191ms,401512,REJECTED,191,CRITICAL
TXNID:602403 | STATUS:SUCCESS | LATENCY:195ms,602403,SUCCESS,195,CRITICAL
TXNID:868807 | STATUS:REJECTED | LATENCY:114ms,868807,REJECTED,114,CRITICAL
TXNID:528480 | STATUS:REJECTED | LATENCY:63ms,528480,REJECTED,63,CRITICAL
TXNID:979373 | STATUS:REJECTED | LATENCY:190ms,979373,REJECTED,190,CRITICAL
TXNID:371094 | STATUS:REJECTED | LATENCY:196ms,371094,REJECTED,196,CRITICAL
TXNID:843152 | STATUS:REJECTED | LATENCY:126ms,843152,REJECTED,126,CRITICAL
TXNID:591118 | STATUS:FAILURE | LATENCY:190ms,591118,FAILURE,190,CRITICAL
TXNID:156265 | STATUS:REJECTED | LATENCY:113ms,156265,REJECTED,113,CRITICAL
TXNID:892979 | STATUS:REJECTED | LATENCY:145ms,892979,REJECTED,145,CRITICAL
TXNID:296026 | STATUS:REJECTED | LATENCY:183ms,296026,REJECTED,183,CRITICAL
